tau,QOCO,QOCO-GPU,CuClarabel,Mosek
0.0013546970291024515,0.0,0.0,0.0,0.0
0.0013603424031008405,0.0,0.0,0.0,0.0
0.0013660113028373813,0.0,0.0,0.0,0.0
0.00137170382634993,0.0,0.0,0.0,0.0
0.0013774200720848876,0.0,0.0,0.0,0.0
0.001383160138898911,0.0,0.0,0.0,0.0
0.001388924126060619,0.0,0.0,0.0,0.0
0.0013947121332523026,0.0,0.0,0.0,0.0
0.0014005242605716612,0.0,0.0,0.0,0.0
0.001406360608533526,0.0,0.0,0.0,0.0
0.0014122212780715952,0.0,0.0,0.0,0.0
0.001418106370540189,0.0,0.0,0.0,0.0
0.0014240159877159965,0.0,0.0,0.0,0.0
0.0014299502317998332,0.0,0.0,0.0,0.0
0.0014359092054184153,0.0,0.0,0.0,0.0
0.001441893011626132,0.0,0.0,0.0,0.0
0.0014479017539068219,0.0,0.0,0.0,0.0
0.0014539355361755724,0.0,0.0,0.0,0.0
0.001459994462780512,0.0,0.0,0.0,0.0
0.0014660786385046103,0.0,0.0,0.0,0.0
0.001472188168567499,0.0,0.0,0.0,0.0
0.0014783231586272879,0.0,0.0,0.0,0.0
0.0014844837147823863,0.0,0.0,0.0,0.0
0.0014906699435733484,0.0,0.0,0.0,0.0
0.00149688195198471,0.0,0.0,0.0,0.0
0.0015031198474468352,0.0,0.0,0.0,0.0
0.0015093837378377833,0.0,0.0,0.0,0.0
0.0015156737314851645,0.0,0.0,0.0,0.0
0.0015219899371680225,0.0,0.0,0.0,0.0
0.0015283324641187112,0.0,0.0,0.0,0.0
0.0015347014220247796,0.0,0.0,0.0,0.0
0.0015410969210308781,0.0,0.0,0.0,0.0
0.0015475190717406584,0.0,0.0,0.0,0.0
0.0015539679852186808,0.0,0.0,0.0,0.0
0.0015604437729923462,0.0,0.0,0.0,0.0
0.0015669465470538185,0.0,0.0,0.0,0.0
0.0015734764198619578,0.0,0.0,0.0,0.0
0.0015800335043442736,0.0,0.0,0.0,0.0
0.001586617913898874,0.0,0.0,0.0,0.0
0.0015932297623964214,0.0,0.0,0.0,0.0
0.0015998691641821118,0.0,0.0,0.0,0.0
0.0016065362340776472,0.0,0.0,0.0,0.0
0.0016132310873832167,0.0,0.0,0.0,0.0
0.0016199538398795,0.0,0.0,0.0,0.0
0.001626704607829665,0.0,0.0,0.0,0.0
0.0016334835079813731,0.0,0.0,0.0,0.0
0.001640290657568809,0.0,0.0,0.0,0.0
0.0016471261743147023,0.0,0.0,0.0,0.0
0.0016539901764323587,0.0,0.0,0.0,0.0
0.0016608827826277148,0.0,0.0,0.0,0.0
0.0016678041121013854,0.0,0.0,0.0,0.0
0.0016747542845507203,0.0,0.0,0.0,0.0
0.0016817334201718838,0.0,0.0,0.0,0.0
0.0016887416396619292,0.0,0.0,0.0,0.0
0.0016957790642208807,0.0,0.0,0.0,0.0
0.0017028458155538394,0.0,0.0,0.0,0.0
0.0017099420158730835,0.0,0.0,0.0,0.0
0.0017170677879001755,0.0,0.0,0.0,0.0
0.0017242232548680962,0.0,0.0,0.0,0.0
0.0017314085405233705,0.0,0.0,0.0,0.0
0.0017386237691282011,0.0,0.0,0.0,0.0
0.00174586906546263,0.0,0.0,0.0,0.0
0.0017531445548266888,0.0,0.0,0.0,0.0
0.0017604503630425622,0.0,0.0,0.0,0.0
0.0017677866164567736,0.0,0.0,0.0,0.0
0.0017751534419423655,0.0,0.0,0.0,0.0
0.0017825509669010878,0.0,0.0,0.0,0.0
0.0017899793192656134,0.0,0.0,0.0,0.0
0.0017974386275017371,0.0,0.0,0.0,0.0
0.0018049290206106092,0.0,0.0,0.0,0.0
0.001812450628130961,0.0,0.0,0.0,0.0
0.0018200035801413405,0.0,0.0,0.0,0.0
0.0018275880072623715,0.0,0.0,0.0,0.0
0.0018352040406590085,0.0,0.0,0.0,0.0
0.0018428518120427984,0.0,0.0,0.0,0.0
0.0018505314536741697,0.0,0.0,0.0,0.0
0.0018582430983647153,0.0,0.0,0.0,0.0
0.0018659868794794821,0.0,0.0,0.0,0.0
0.0018737629309392892,0.0,0.0,0.0,0.0
0.0018815713872230393,0.0,0.0,0.0,0.0
0.0018894123833700371,0.0,0.0,0.0,0.0
0.0018972860549823372,0.0,0.0,0.0,0.0
0.0019051925382270836,0.0,0.0,0.0,0.0
0.0019131319698388572,0.0,0.0,0.0,0.0
0.0019211044871220544,0.0,0.0,0.0,0.0
0.0019291102279532537,0.0,0.0,0.0,0.0
0.0019371493307835958,0.0,0.0,0.0,0.0
0.0019452219346411891,0.0,0.0,0.0,0.0
0.0019533281791335078,0.0,0.0,0.0,0.0
0.0019614682044498005,0.0,0.0,0.0,0.0
0.0019696421513635282,0.0,0.0,0.0,0.0
0.0019778501612347896,0.0,0.0,0.0,0.0
0.0019860923760127627,0.0,0.0,0.0,0.0
0.00199436893823817,0.0,0.0,0.0,0.0
0.002002679991045739,0.0,0.0,0.0,0.0
0.00201102567816667,0.0,0.0,0.0,0.0
0.0020194061439311344,0.0,0.0,0.0,0.0
0.002027821533270765,0.0,0.0,0.0,0.0
0.0020362719917211575,0.0,0.0,0.0,0.0
0.0020447576654243965,0.0,0.0,0.0,0.0
0.0020532787011315794,0.0,0.0,0.0,0.0
0.002061835246205347,0.0,0.0,0.0,0.0
0.002070427448622445,0.0,0.0,0.0,0.0
0.0020790554569762765,0.0,0.0,0.0,0.0
0.002087719420479466,0.0,0.0,0.0,0.0
0.002096419488966451,0.0,0.0,0.0,0.0
0.002105155812896069,0.0,0.0,0.0,0.0
0.0021139285433541518,0.0,0.0,0.0,0.0
0.002122737832056151,0.025,0.0,0.0,0.0
0.002131583831349756,0.025,0.0,0.0,0.0
0.002140466694217523,0.025,0.0,0.0,0.0
0.0021493865742795316,0.025,0.0,0.0,0.0
0.0021583436257960366,0.025,0.0,0.0,0.0
0.002167338003670129,0.025,0.0,0.0,0.0
0.002176369863450427,0.025,0.0,0.0,0.0
0.002185439361333761,0.025,0.0,0.0,0.0
0.0021945466541678674,0.025,0.0,0.0,0.0
0.0022036918994541134,0.025,0.0,0.0,0.0
0.0022128752553502167,0.025,0.0,0.0,0.0
0.0022220968806729723,0.025,0.0,0.0,0.0
0.0022313569349010115,0.025,0.0,0.0,0.0
0.002240655578177556,0.025,0.0,0.0,0.0
0.002249992971313178,0.025,0.0,0.0,0.0
0.0022593692757885966,0.025,0.0,0.0,0.0
0.0022687846537574625,0.025,0.0,0.0,0.0
0.002278239268049156,0.025,0.0,0.0,0.0
0.002287733282171616,0.025,0.0,0.0,0.0
0.0022972668603141624,0.025,0.0,0.0,0.0
0.0023068401673503277,0.025,0.0,0.0,0.0
0.002316453368840721,0.025,0.0,0.0,0.0
0.002326106631035886,0.025,0.0,0.0,0.0
0.002335800120879169,0.025,0.0,0.0,0.0
0.0023455340060096193,0.025,0.0,0.0,0.0
0.0023553084547648807,0.025,0.0,0.0,0.0
0.0023651236361840982,0.025,0.0,0.0,0.0
0.0023749797200108527,0.025,0.0,0.0,0.0
0.0023848768766960913,0.025,0.0,0.0,0.0
0.0023948152774010663,0.025,0.0,0.0,0.0
0.0024047950940003114,0.025,0.0,0.0,0.0
0.002414816499084606,0.025,0.0,0.0,0.0
0.0024248796659639524,0.025,0.0,0.0,0.0
0.002434984768670589,0.025,0.0,0.0,0.0
0.0024451319819619897,0.025,0.0,0.0,0.0
0.0024553214813238826,0.025,0.0,0.0,0.0
0.002465553442973297,0.025,0.0,0.0,0.0
0.0024758280438616042,0.025,0.0,0.0,0.0
0.002486145461677571,0.025,0.0,0.0,0.0
0.0024965058748504456,0.025,0.0,0.0,0.0
0.0025069094625530387,0.025,0.0,0.0,0.0
0.002517356404704812,0.025,0.0,0.0,0.0
0.0025278468819750085,0.025,0.0,0.0,0.0
0.002538381075785757,0.025,0.0,0.0,0.0
0.002548959168315227,0.025,0.0,0.0,0.0
0.0025595813425007712,0.025,0.0,0.0,0.0
0.002570247782042083,0.025,0.0,0.0,0.0
0.002580958671404386,0.025,0.0,0.0,0.0
0.002591714195821621,0.025,0.0,0.0,0.0
0.002602514541299636,0.025,0.0,0.0,0.0
0.0026133598946194232,0.025,0.0,0.0,0.0
0.0026242504433403395,0.025,0.0,0.0,0.0
0.002635186375803342,0.025,0.0,0.0,0.0
0.0026461678811342615,0.025,0.0,0.0,0.0
0.002657195149247065,0.025,0.0,0.0,0.0
0.0026682683708471326,0.025,0.0,0.0,0.0
0.0026793877374345714,0.025,0.0,0.0,0.0
0.0026905534413075183,0.025,0.0,0.0,0.0
0.0027017656755654595,0.025,0.0,0.0,0.0
0.002713024634112584,0.025,0.0,0.0,0.0
0.0027243305116611306,0.025,0.0,0.0,0.0
0.0027356835037347454,0.025,0.0,0.0,0.0
0.002747083806671881,0.025,0.0,0.0,0.0
0.002758531617629184,0.025,0.0,0.0,0.0
0.0027700271345848944,0.025,0.0,0.0,0.0
0.0027815705563422883,0.025,0.0,0.0,0.0
0.002793162082533105,0.025,0.0,0.0,0.0
0.002804801913620995,0.025,0.0,0.0,0.0
0.002816490250904999,0.025,0.0,0.0,0.0
0.0028282272965230244,0.025,0.0,0.0,0.0
0.002840013253455331,0.025,0.0,0.0,0.0
0.002851848325528058,0.025,0.0,0.0,0.0
0.0028637327174167422,0.025,0.0,0.0,0.0
0.0028756666346498464,0.025,0.0,0.0,0.0
0.0028876502836123327,0.025,0.0,0.0,0.0
0.002899683871549224,0.025,0.0,0.0,0.0
0.0029117676065691773,0.025,0.0,0.0,0.0
0.0029239016976481016,0.025,0.0,0.0,0.0
0.002936086354632762,0.025,0.0,0.0,0.0
0.002948321788244402,0.025,0.0,0.0,0.0
0.0029606082100824055,0.025,0.0,0.0,0.0
0.0029729458326279348,0.025,0.0,0.0,0.0
0.0029853348692476258,0.025,0.0,0.0,0.0
0.002997775534197268,0.025,0.0,0.0,0.0
0.0030102680426255003,0.025,0.0,0.0,0.0
0.0030228126105775526,0.025,0.0,0.0,0.0
0.003035409454998971,0.025,0.0,0.0,0.0
0.00304805879373936,0.025,0.0,0.0,0.0
0.0030607608455561694,0.025,0.0,0.0,0.0
0.0030735158301184685,0.025,0.0,0.0,0.0
0.003086323968010735,0.025,0.0,0.0,0.0
0.0030991854807366887,0.025,0.0,0.0,0.0
0.003112100590723113,0.05,0.0,0.0,0.0
0.003125069521323691,0.05,0.0,0.0,0.0
0.00313809249682289,0.05,0.0,0.0,0.0
0.003151169742439827,0.05,0.0,0.0,0.0
0.0031643014843321577,0.05,0.0,0.0,0.0
0.003177487949600003,0.05,0.0,0.0,0.0
0.0031907293662898698,0.05,0.0,0.0,0.0
0.0032040259633985854,0.05,0.0,0.0,0.0
0.0032173779708772744,0.05,0.0,0.0,0.0
0.003230785619635328,0.05,0.0,0.0,0.0
0.0032442491415443876,0.05,0.0,0.0,0.0
0.0032577687694423725,0.05,0.0,0.0,0.0
0.003271344737137499,0.05,0.0,0.0,0.0
0.0032849772794123116,0.05,0.0,0.0,0.0
0.003298666632027767,0.05,0.0,0.0,0.0
0.0033124130317272967,0.05,0.0,0.0,0.0
0.003326216716240894,0.05,0.0,0.0,0.0
0.003340077924289246,0.05,0.0,0.0,0.0
0.0033539968955878497,0.05,0.0,0.0,0.0
0.0033679738708511484,0.05,0.0,0.0,0.0
0.0033820090917967157,0.05,0.0,0.0,0.0
0.0033961028011494252,0.05,0.0,0.0,0.0
0.0034102552426456376,0.05,0.0,0.0,0.0
0.0034244666610374363,0.05,0.0,0.0,0.0
0.00343873730209685,0.05,0.0,0.0,0.0
0.003453067412620094,0.05,0.0,0.0,0.0
0.003467457240431856,0.05,0.0,0.0,0.0
0.003481907034389575,0.05,0.0,0.0,0.0
0.0034964170443877326,0.05,0.0,0.0,0.0
0.0035109875213621957,0.05,0.0,0.0,0.0
0.003525618717294546,0.05,0.0,0.0,0.0
0.0035403108852164284,0.05,0.0,0.0,0.0
0.0035550642792139455,0.05,0.0,0.0,0.0
0.0035698791544320437,0.05,0.0,0.0,0.0
0.0035847557670789128,0.05,0.0,0.0,0.0
0.0035996943744304407,0.05,0.0,0.0,0.0
0.003614695234834649,0.05,0.0,0.0,0.0
0.0036297586077161533,0.075,0.0,0.0,0.0
0.003644884753580669,0.075,0.0,0.0,0.0
0.003660073934019506,0.075,0.0,0.0,0.0
0.0036753264117140834,0.075,0.0,0.0,0.0
0.0036906424504404914,0.075,0.0,0.0,0.0
0.0037060223150740448,0.075,0.0,0.0,0.0
0.003721466271593851,0.075,0.0,0.0,0.0
0.0037369745870874317,0.075,0.0,0.0,0.0
0.0037525475297553335,0.075,0.0,0.0,0.0
0.003768185368915751,0.075,0.0,0.0,0.0
0.0037838883750092103,0.075,0.0,0.0,0.0
0.0037996568196032327,0.075,0.0,0.0,0.0
0.0038154909753970205,0.075,0.0,0.0,0.0
0.0038313911162261957,0.075,0.0,0.0,0.0
0.0038473575170675247,0.075,0.0,0.0,0.0
0.0038633904540436616,0.075,0.0,0.0,0.0
0.003879490204427947,0.075,0.0,0.0,0.0
0.0038956570466491917,0.075,0.0,0.0,0.0
0.003911891260296479,0.075,0.0,0.0,0.0
0.003928193126124024,0.075,0.0,0.0,0.0
0.0039445629260560205,0.075,0.0,0.0,0.0
0.003961000943191497,0.075,0.0,0.0,0.0
0.003977507461809245,0.075,0.0,0.0,0.0
0.003994082767372719,0.075,0.0,0.0,0.0
0.004010727146534957,0.075,0.0,0.0,0.0
0.004027440887143573,0.075,0.0,0.0,0.0
0.004044224278245715,0.075,0.0,0.0,0.0
0.004061077610093049,0.075,0.0,0.0,0.0
0.004078001174146813,0.075,0.0,0.0,0.0
0.0040949952630828365,0.075,0.0,0.0,0.0
0.004112060170796594,0.075,0.0,0.0,0.0
0.004129196192408309,0.075,0.0,0.0,0.0
0.00414640362426805,0.075,0.0,0.0,0.0
0.00416368276396084,0.075,0.0,0.0,0.0
0.004181033910311828,0.075,0.0,0.0,0.0
0.0041984573633914455,0.075,0.0,0.0,0.0
0.004215953424520581,0.075,0.0,0.0,0.0
0.00423352239627582,0.075,0.0,0.0,0.025
0.004251164582494664,0.075,0.0,0.0,0.025
0.004268880288280767,0.075,0.0,0.0,0.025
0.004286669820009247,0.075,0.0,0.0,0.025
0.004304533485331964,0.075,0.0,0.0,0.025
0.004322471593182831,0.075,0.0,0.0,0.025
0.00434048445378318,0.075,0.0,0.0,0.025
0.004358572378647118,0.075,0.0,0.0,0.025
0.004376735680586898,0.075,0.0,0.0,0.025
0.004394974673718361,0.075,0.0,0.0,0.025
0.004413289673466331,0.075,0.0,0.0,0.025
0.004431680996570105,0.075,0.0,0.0,0.025
0.004450148961088913,0.075,0.0,0.0,0.025
0.004468693886407406,0.075,0.0,0.0,0.025
0.004487316093241209,0.075,0.0,0.0,0.025
0.004506015903642451,0.075,0.0,0.0,0.025
0.004524793641005324,0.075,0.0,0.0,0.025
0.004543649630071701,0.075,0.0,0.0,0.025
0.004562584196936734,0.075,0.0,0.0,0.025
0.004581597669054491,0.075,0.0,0.0,0.025
0.004600690375243636,0.075,0.0,0.0,0.025
0.0046198626456931055,0.075,0.0,0.0,0.025
0.004639114811967807,0.075,0.0,0.0,0.025
0.004658447207014383,0.075,0.0,0.0,0.025
0.00467786016516693,0.075,0.0,0.0,0.025
0.00469735402215282,0.075,0.0,0.0,0.025
0.004716929115098485,0.075,0.0,0.0,0.025
0.004736585782535236,0.075,0.0,0.0,0.025
0.004756324364405147,0.075,0.0,0.0,0.025
0.004776145202066918,0.075,0.0,0.0,0.025
0.004796048638301766,0.075,0.0,0.0,0.025
0.004816035017319381,0.075,0.0,0.0,0.025
0.004836104684763862,0.075,0.0,0.0,0.025
0.004856257987719683,0.075,0.0,0.0,0.025
0.004876495274717726,0.075,0.0,0.0,0.025
0.004896816895741288,0.075,0.0,0.0,0.025
0.0049172232022321235,0.075,0.0,0.0,0.025
0.004937714547096553,0.075,0.0,0.0,0.025
0.004958291284711547,0.075,0.0,0.0,0.025
0.004978953770930842,0.075,0.0,0.0,0.025
0.004999702363091126,0.075,0.0,0.0,0.025
0.0050205374200181984,0.075,0.0,0.0,0.025
0.005041459302033167,0.075,0.0,0.0,0.025
0.005062468370958704,0.075,0.0,0.0,0.025
0.005083564990125294,0.075,0.0,0.0,0.025
0.005104749524377493,0.075,0.0,0.0,0.025
0.00512602234008028,0.075,0.0,0.0,0.025
0.005147383805125369,0.075,0.0,0.0,0.025
0.0051688342889375585,0.075,0.0,0.0,0.025
0.005190374162481153,0.075,0.0,0.0,0.025
0.005212003798266361,0.075,0.0,0.0,0.025
0.00523372357035572,0.075,0.0,0.0,0.025
0.005255533854370603,0.075,0.0,0.0,0.025
0.00527743502749769,0.075,0.0,0.0,0.025
0.005299427468495484,0.075,0.0,0.0,0.025
0.005321511557700887,0.075,0.0,0.0,0.025
0.005343687677035764,0.075,0.0,0.0,0.025
0.00536595621001353,0.075,0.0,0.0,0.025
0.005388317541745818,0.075,0.0,0.0,0.025
0.005410772058949119,0.075,0.0,0.0,0.025
0.005433320149951459,0.075,0.0,0.0,0.025
0.00545596220469914,0.075,0.0,0.0,0.025
0.005478698614763476,0.075,0.0,0.0,0.025
0.005501529773347538,0.075,0.0,0.0,0.025
0.005524456075292997,0.075,0.0,0.0,0.025
0.005547477917086931,0.075,0.0,0.0,0.025
0.005570595696868665,0.075,0.0,0.0,0.025
0.005593809814436691,0.075,0.0,0.0,0.025
0.005617120671255566,0.075,0.0,0.0,0.025
0.005640528670462834,0.075,0.0,0.0,0.025
0.00566403421687604,0.075,0.0,0.0,0.025
0.005687637716999702,0.075,0.0,0.0,0.025
0.005711339579032338,0.075,0.0,0.0,0.025
0.005735140212873546,0.075,0.0,0.0,0.025
0.005759040030131084,0.075,0.0,0.0,0.025
0.005783039444127972,0.075,0.0,0.0,0.025
0.005807138869909668,0.075,0.0,0.0,0.025
0.005831338724251233,0.075,0.0,0.0,0.025
0.005855639425664521,0.075,0.0,0.0,0.025
0.00588004139440545,0.075,0.0,0.0,0.025
0.005904545052481256,0.075,0.0,0.0,0.025
0.005929150823657767,0.075,0.0,0.0,0.025
0.005953859133466774,0.075,0.0,0.0,0.025
0.005978670409213367,0.075,0.0,0.0,0.025
0.006003585079983313,0.075,0.0,0.0,0.025
0.006028603576650505,0.075,0.0,0.0,0.025
0.006053726331884401,0.075,0.0,0.0,0.025
0.006078953780157485,0.075,0.0,0.0,0.025
0.006104286357752822,0.075,0.0,0.0,0.025
0.006129724502771578,0.075,0.0,0.0,0.025
0.006155268655140585,0.075,0.0,0.0,0.025
0.006180919256619982,0.075,0.0,0.0,0.025
0.006206676750810836,0.075,0.0,0.0,0.025
0.006232541583162796,0.075,0.0,0.0,0.025
0.006258514200981835,0.075,0.0,0.0,0.025
0.006284595053437966,0.075,0.0,0.0,0.025
0.00631078459157299,0.075,0.0,0.0,0.025
0.006337083268308338,0.075,0.0,0.0,0.025
0.0063634915384528775,0.075,0.0,0.0,0.025
0.006390009858710767,0.075,0.0,0.0,0.025
0.006416638687689388,0.075,0.0,0.0,0.025
0.0064433784859072585,0.075,0.0,0.0,0.025
0.006470229715801975,0.075,0.0,0.0,0.025
0.006497192841738254,0.075,0.0,0.0,0.025
0.006524268330015939,0.075,0.0,0.0,0.025
0.006551456648878045,0.075,0.0,0.0,0.025
0.006578758268518898,0.075,0.0,0.0,0.025
0.006606173661092246,0.075,0.0,0.0,0.025
0.006633703300719405,0.075,0.0,0.0,0.025
0.0066613476634974945,0.075,0.0,0.0,0.025
0.006689107227507658,0.075,0.0,0.0,0.025
0.006716982472823304,0.075,0.0,0.0,0.025
0.006744973881518453,0.075,0.0,0.0,0.025
0.006773081937676054,0.075,0.0,0.0,0.025
0.006801307127396333,0.075,0.0,0.0,0.025
0.006829649938805243,0.075,0.0,0.0,0.025
0.006858110862062884,0.075,0.0,0.0,0.025
0.006886690389371962,0.075,0.0,0.0,0.025
0.006915389014986336,0.075,0.0,0.0,0.025
0.006944207235219552,0.075,0.0,0.0,0.025
0.0069731455484534025,0.075,0.0,0.0,0.025
0.007002204455146586,0.075,0.0,0.0,0.025
0.007031384457843343,0.075,0.0,0.0,0.025
0.0070606860611821245,0.075,0.0,0.0,0.025
0.007090109771904362,0.075,0.0,0.0,0.025
0.007119656098863211,0.075,0.0,0.0,0.025
0.007149325553032329,0.075,0.0,0.0,0.025
0.007179118647514751,0.075,0.0,0.0,0.025
0.007209035897551752,0.075,0.0,0.0,0.025
0.007239077820531723,0.075,0.0,0.0,0.025
0.00726924493599918,0.075,0.0,0.0,0.025
0.007299537765663684,0.075,0.0,0.0,0.025
0.00732995683340892,0.075,0.0,0.0,0.025
0.007360502665301728,0.075,0.0,0.0,0.025
0.007391175789601188,0.075,0.0,0.0,0.025
0.007421976736767789,0.075,0.0,0.0,0.025
0.007452906039472593,0.075,0.0,0.0,0.025
0.0074839642326064125,0.075,0.0,0.0,0.025
0.007515151853289113,0.075,0.0,0.0,0.025
0.007546469440878881,0.075,0.0,0.0,0.025
0.007577917536981521,0.075,0.0,0.0,0.025
0.007609496685459876,0.075,0.0,0.0,0.025
0.007641207432443203,0.075,0.0,0.0,0.025
0.007673050326336602,0.075,0.0,0.0,0.025
0.007705025917830548,0.075,0.0,0.0,0.025
0.007737134759910354,0.075,0.0,0.0,0.025
0.007769377407865793,0.075,0.0,0.0,0.025
0.007801754419300673,0.075,0.0,0.0,0.025
0.007834266354142456,0.075,0.0,0.0,0.025
0.007866913774651995,0.075,0.0,0.0,0.025
0.007899697245433225,0.075,0.0,0.0,0.025
0.007932617333442912,0.075,0.0,0.0,0.025
0.0079656746080005,0.075,0.0,0.0,0.025
0.007998869640797936,0.075,0.0,0.0,0.025
0.00803220300590953,0.075,0.0,0.0,0.025
0.008065675279801935,0.075,0.0,0.0,0.025
0.008099287041344088,0.075,0.0,0.0,0.025
0.008133038871817199,0.075,0.0,0.0,0.025
0.008166931354924852,0.075,0.0,0.0,0.05
0.008200965076803079,0.075,0.0,0.0,0.05
0.008235140626030462,0.075,0.0,0.0,0.05
0.008269458593638371,0.075,0.0,0.0,0.05
0.008303919573121158,0.075,0.0,0.0,0.05
0.008338524160446394,0.075,0.0,0.0,0.05
0.008373272954065224,0.075,0.0,0.0,0.05
0.008408166554922696,0.075,0.0,0.0,0.05
0.00844320556646813,0.075,0.0,0.0,0.05
0.008478390594665595,0.075,0.0,0.0,0.05
0.008513722248004375,0.075,0.0,0.0,0.05
0.008549201137509458,0.075,0.0,0.0,0.05
0.008584827876752158,0.075,0.0,0.0,0.05
0.008620603081860701,0.075,0.0,0.0,0.05
0.008656527371530852,0.075,0.0,0.0,0.05
0.008692601367036668,0.075,0.0,0.0,0.05
0.008728825692241215,0.075,0.0,0.0,0.05
0.008765200973607334,0.075,0.0,0.0,0.05
0.008801727840208528,0.075,0.0,0.0,0.05
0.008838406923739805,0.075,0.0,0.0,0.05
0.00887523885852859,0.075,0.0,0.0,0.05
0.00891222428154574,0.075,0.0,0.0,0.05
0.008949363832416532,0.075,0.0,0.0,0.05
0.008986658153431705,0.075,0.0,0.0,0.05
0.009024107889558612,0.075,0.0,0.0,0.05
0.00906171368845236,0.075,0.0,0.0,0.05
0.009099476200466968,0.075,0.0,0.0,0.05
0.00913739607866668,0.075,0.0,0.0,0.05
0.009175473978837227,0.075,0.0,0.0,0.05
0.009213710559497141,0.075,0.0,0.0,0.05
0.009252106481909203,0.075,0.0,0.0,0.05
0.009290662410091842,0.075,0.0,0.0,0.05
0.009329379010830603,0.075,0.0,0.0,0.05
0.009368256953689718,0.075,0.0,0.0,0.05
0.009407296911023676,0.075,0.0,0.0,0.05
0.00944649955798881,0.075,0.0,0.0,0.05
0.00948586557255503,0.075,0.0,0.0,0.05
0.009525395635517528,0.075,0.0,0.0,0.05
0.009565090430508514,0.075,0.0,0.0,0.05
0.0096049506440091,0.075,0.0,0.0,0.05
0.009644976965361143,0.075,0.0,0.0,0.05
0.009685170086779138,0.075,0.0,0.0,0.05
0.009725530703362243,0.075,0.0,0.0,0.05
